id,category,address,bizhour,homepage,menu,name,parkingfee,skyPanorama,streetPanorama,img,phone,longitude,latitude,transport,near,hashtags,facilities
37849210,격투기,부산광역시 서구 아미동2가 67-10 3층 아미짐체육관,['매일 00:00~24:00'],http://blog.naver.com/ghkfydsu,[],아미짐,무료,"{'id': '8qWU64UekD9iTYQ3vxgxBA==', 'pan': '-106.66', 'tilt': '-30.00', 'lng': '129.0206299', 'lat': '35.1003189', 'fov': '124'}","{'id': 'bhDmMPvIZa/UgWVh9cy0TQ==', 'pan': '-108.37', 'tilt': '10.00', 'lng': '129.0184633', 'lat': '35.0996760', 'fov': '120'}",https://ldb-phinf.pstatic.net/20220316_267/1647419546637Mjoyi_JPEG/20220215_202651.jpg,-,129.0183663,35.0996439,"1, 토성역 8번 출구에서 109m","토성역 6번,8번출구 부산대학병원 방면 도보 2분 이내 신호등약국 3층","['킥복싱', '호신술', '다이어트', '격투기', '키즈킥복싱']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-231-1170</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
16443615,격투기,부산광역시 서구 동대신동1가 389-2,['매일 00:00~24:00'],http://yongma.foredu.kr/,[],용마검도관,무료,"{'id': '2j/iHC0/SfQPRbH8ewmdxQ==', 'pan': '121.20', 'tilt': '-30.00', 'lng': '129.0200043', 'lat': '35.1080475', 'fov': '124'}","{'id': 'WA7UJRIls1g1vmkV2O5ydA==', 'pan': '135.98', 'tilt': '10.00', 'lng': '129.0199400', 'lat': '35.1081180', 'fov': '120'}",-,-,129.0200139,35.1080416,"1, 동대신역 7번 출구에서 273m",[],[],"<div class=""_1h3B_""><span class=""_3ZA0S"">051-257-2300</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1427063868,격투기,"부산광역시 서구 충무동1가 10-10 3,4층 제이윤 멀티짐","['평일 17:00~18:00 무에타이 1부', '평일 18:00~19:00 무에타이 2부', '평일 20:00~21:00 무에타이 3부', '평일 21:00~22:00 무에타이 4부', '평일 22:00~23:59 선수부']",-,"['무에타이+헬스 1개월 150,000', '무에타이+헬스 3개월 420,000', '무에타이+헬스  6개월 780,000', '1:1 P.T 12회 720,000', '2:1 P.T 12회 960,000']",제이윤 멀티짐,무료,"{'id': 'fGyvEVD96dwv4l8xvyxW3g==', 'pan': '80.85', 'tilt': '-30.00', 'lng': '129.0211182', 'lat': '35.0958557', 'fov': '124'}","{'id': '9RQhszjHjJ1BtCRZviTHEA==', 'pan': '23.64', 'tilt': '10.00', 'lng': '129.0248492', 'lat': '35.0963359', 'fov': '120'}",https://ldb-phinf.pstatic.net/20190826_179/1566761281075GSO4V_JPEG/Q8gjTd1fUi9q8FCF-KVyIaf7.jpg,-,129.0249072,35.0964684,-,[],[],[]
13169759,격투기,부산광역시 서구 서대신동3가 288-2 알레르망 건물 3층 해동검도,['매일 11:00~23:00'],-,"['한달회비 120,000']",해동검도 대신본관,무료,"{'id': 'zbeXHRt3YzhJPGKN32aNrA==', 'pan': '99.47', 'tilt': '-30.00', 'lng': '129.0119019', 'lat': '35.1146240', 'fov': '124'}","{'id': 'GhDqbC0KuBYOYM7LfR95RQ==', 'pan': '-72.65', 'tilt': '32.81', 'lng': '129.0157499', 'lat': '35.1139861', 'fov': '85'}",https://ldb-phinf.pstatic.net/20220416_246/1650114946096nuLKQ_JPEG/1650111365077.jpg,-,129.0155379,35.1140205,-,[],[],[]
13169494,격투기,부산광역시 서구 동대신동1가 113-1,['매일 09:00~19:00'],-,[],유도서부체육관,무료,"{'id': 'Nn/s//Zf6FAJsk0QyYpduw==', 'pan': '-61.96', 'tilt': '-30.00', 'lng': '129.0200043', 'lat': '35.1102295', 'fov': '124'}","{'id': 'sDbDoD+XhU+j8cLc9cQA+A==', 'pan': '154.04', 'tilt': '10.00', 'lng': '129.0195740', 'lat': '35.1106449', 'fov': '120'}",https://ldb-phinf.pstatic.net/20150831_164/1441001615415TuL8S_JPEG/106763497859845_0.jpg,-,129.0196968,35.1103934,-,[],[],[]
1639459938,격투기,부산광역시 서구 서대신동1가 283,['매일 00:00~24:00'],http://mtaworld.kr,[],MTA태권도 부산 대신점,무료,"{'id': 'BHRp85OaD/lfysLnlciB1g==', 'pan': '-89.90', 'tilt': '-30.00', 'lng': '129.0200500', 'lat': '35.1073875', 'fov': '124'}","{'id': 'LffI0xh/jPoSfutUKduCWg==', 'pan': '-55.01', 'tilt': '10.00', 'lng': '129.0163850', 'lat': '35.1072220', 'fov': '120'}",https://ldb-phinf.pstatic.net/20210611_87/1623370291068m0S5Q_PNG/yFWgDzfjEZpaLvA3X8NatCvP.png,-,129.0161347,35.1073973,-,[],[],[]
36433927,격투기,부산광역시 서구 동대신동3가 146-5,['매일 00:00~24:00'],-,[],드림체대입시,무료,"{'id': 'n5S/ySZdXTOOIqZcNYf3wg==', 'pan': '-171.46', 'tilt': '-30.00', 'lng': '129.0186157', 'lat': '35.1183319', 'fov': '124'}","{'id': 'oENFkbBzXMf6FnWP1DcUiQ==', 'pan': '61.17', 'tilt': '10.00', 'lng': '129.0180125', 'lat': '35.1154491', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200208_292/1581124689350NbYKl_JPEG/gr8-TZJWCmn4b0x3gwE6dRKt.jpg,-,129.0181936,35.1155489,-,[],[],[]
1059270225,격투기,부산광역시 서구 서대신동3가 276 202호,['매일 00:00~24:00'],-,[],극진공수도,무료,"{'id': 'zbeXHRt3YzhJPGKN32aNrA==', 'pan': '103.59', 'tilt': '-30.00', 'lng': '129.0119019', 'lat': '35.1146240', 'fov': '124'}","{'id': 'ticISREdF+ixenkQ2JpR7g==', 'pan': '165.41', 'tilt': '10.00', 'lng': '129.0145112', 'lat': '35.1141321', 'fov': '120'}",-,-,129.0145493,35.1139866,-,[],[],[]
1015951735,격투기,부산광역시 서구 동대신동3가 146-14 지하1층,['매일 10:00~22:00'],https://www.mykorean.life/Yuzhnaya-Koreya/Pusan/Pusan/Sambo-in-Busan-objcat92.html,[],삼보부산,무료,"{'id': 'n5S/ySZdXTOOIqZcNYf3wg==', 'pan': '-165.93', 'tilt': '-30.00', 'lng': '129.0186157', 'lat': '35.1183319', 'fov': '124'}","{'id': 'gT906S/10eoEJebeB6IiHw==', 'pan': '78.02', 'tilt': '10.00', 'lng': '129.0177924', 'lat': '35.1158165', 'fov': '120'}",https://ldb-phinf.pstatic.net/20180823_127/1534996533160Xu6L3_JPEG/RR3PlkHQSixiHDwjTOjrMU3t.jpg,-,129.0179920,35.1158589,-,[],[],[]
12034350,격투기,부산광역시 서구 동대신동3가 340-8,['매일 07:30~22:00 일요일 휴무.'],-,"['회비 80,000']",국술원부산서부본관,무료,"{'id': '6BXAnyvZv20TZv8bhKbEWg==', 'pan': '-21.93', 'tilt': '-30.00', 'lng': '129.0172729', 'lat': '35.1111107', 'fov': '124'}","{'id': 'tzfIUvYqq7hxS8IJb6kcwg==', 'pan': '137.59', 'tilt': '10.00', 'lng': '129.0160415', 'lat': '35.1140841', 'fov': '120'}",https://ldb-phinf.pstatic.net/20150831_130/1441004108331fEHB9_JPEG/96256548649420_0.jpg,-,129.0161044,35.1140153,-,[],[],[]
11493885,격투기,부산광역시 서구 암남동 354-1 기산비치상가 3층 합기도 ,"['금요일 15:00~21:00', '목요일 15:00~21:00', '수요일 15:00~21:00', '화요일 15:00~21:00', '월요일 15:00~21:00', '매일 15:00~21:00']",http://instargram.com/mission_hapkido_songdo,[],합기도 미션무예관,무료,"{'id': 'F5Hvo4sG+nAPLjAWU5xpJQ==', 'pan': '-110.95', 'tilt': '-30.00', 'lng': '129.0213776', 'lat': '35.0783119', 'fov': '124'}","{'id': 'QmnyA6NnVpKiX5nhefQmrw==', 'pan': '-116.91', 'tilt': '10.00', 'lng': '129.0169796', 'lat': '35.0766842', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200224_149/1582534318752DiiVz_JPEG/f0YXXlvoghrIw1Tj8Jz8FH4u.jpg,-,129.0165702,35.0764768,-,[],[],[]
1866153877,격투기,부산광역시 서구 서대신동3가 762,['매일 00:00~24:00'],http://mtaworld.kr,[],MTA태권도 부산 대티점,무료,"{'id': 'US/A+f5b1dy5vTiXgNfDNw==', 'pan': '-76.88', 'tilt': '-30.00', 'lng': '129.0122528', 'lat': '35.1161728', 'fov': '124'}","{'id': 'tI73UDb5ZsPVvrvbj0Dd5g==', 'pan': '-83.99', 'tilt': '10.00', 'lng': '129.0105954', 'lat': '35.1165988', 'fov': '120'}",https://ldb-phinf.pstatic.net/20210611_87/1623370291068m0S5Q_PNG/yFWgDzfjEZpaLvA3X8NatCvP.png,-,129.0102943,35.1166307,-,[],[],[]
1065949443,격투기,부산광역시 서구 서대신동3가 514-2,['매일 13:00~20:30'],-,['가격표이미지로보기 변동가격(업주문의)'],무림관,무료,"{'id': 'gEIWfLcztwsJJGWki6BtEw==', 'pan': '98.52', 'tilt': '-30.00', 'lng': '129.0117645', 'lat': '35.1138802', 'fov': '124'}","{'id': 'Oq61SD/L3q13qqlOzrytCQ==', 'pan': '-107.31', 'tilt': '7.94', 'lng': '129.0135188', 'lat': '35.1137105', 'fov': '43'}",-,-,129.0133389,35.1136458,-,[],[],[]
16443617,격투기,부산광역시 서구 동대신동1가 113-1,['매일 00:00~24:00'],-,[],서부예체능센터,무료,"{'id': 'Nn/s//Zf6FAJsk0QyYpduw==', 'pan': '-70.68', 'tilt': '-30.00', 'lng': '129.0200043', 'lat': '35.1102295', 'fov': '124'}","{'id': 'sDbDoD+XhU+j8cLc9cQA+A==', 'pan': '157.44', 'tilt': '10.00', 'lng': '129.0195740', 'lat': '35.1106449', 'fov': '120'}",-,-,129.0197031,35.1103353,-,[],[],[]
1872476219,격투기,부산광역시 서구 토성동4가 14-1 2층 팀라스트짐,"['금요일 16:00~22:00 일요일.공휴일 휴무', '목요일 16:00~22:00 일요일.공휴일 휴무', '수요일 16:00~22:00 일요일.공휴일 휴무', '화요일 16:00~22:00 일요일.공휴일 휴무', '월요일 16:00~22:00 일요일.공휴일 휴무']",https://m.blog.naver.com/gytkadl123,"['1개월 120,000', '3개월 330,000']",팀라스트짐,무료,"{'id': 'pviIm5J2c7EIeii3RGIgpA==', 'pan': '89.84', 'tilt': '-30.00', 'lng': '129.0208282', 'lat': '35.0980492', 'fov': '124'}","{'id': '5Zo34VqmSV17GTr0atHhVQ==', 'pan': '-138.75', 'tilt': '10.00', 'lng': '129.0228521', 'lat': '35.0981146', 'fov': '120'}",https://ldb-phinf.pstatic.net/20210805_137/1628089453481uoW3T_JPEG/P-L0L3HsMJagjn24arQV1a_k.jpeg.jpg,0507-1359-0959,129.0228008,35.0980563,-,[],[],[]
1046291700,야구,부산광역시 해운대구 좌동 1462-1,['매일 10:00~22:00'],https://blog.naver.com/catchball100,[],캐치볼야구아카데미,무료,"{'id': 'pea06T70cb+jARvvAUkl2Q==', 'pan': '-84.16', 'tilt': '-30.00', 'lng': '129.1769562', 'lat': '35.1713905', 'fov': '124'}","{'id': 'of46a7BHcCZGkujgp3JfbQ==', 'pan': '150.21', 'tilt': '10.00', 'lng': '129.1753692', 'lat': '35.1716706', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200410_138/1586495881888ruFxF_JPEG/aUwWPGCPxovjUvYPwZZcvp_W.jpeg.jpg,0507-1490-1369,129.1754403,35.1715468,-,[],[],[]
20076840,야구,부산광역시 해운대구 우동 1435-3 1801 한일 오르듀,['매일 00:00~24:00'],http://cafe.daum.net/yellbaseball/,[],옐베이스볼,무료,"{'id': 'COSYcsQgwDrSsY3107+mWw==', 'pan': '-139.97', 'tilt': '-30.00', 'lng': '129.1471710', 'lat': '35.1561127', 'fov': '124'}","{'id': '9Ur4YfX304YvL2blX+mefQ==', 'pan': '12.16', 'tilt': '10.00', 'lng': '129.1465587', 'lat': '35.1551769', 'fov': '120'}",http://ldb.phinf.naver.net/20150831_53/1441031819163xk4fk_JPEG/126477578761474_0.jpg,-,129.1466191,35.1554572,-,[],[],[]
1845773829,야구,부산광역시 해운대구 반여동 1228-4 지하 1층,['매일 00:00~24:00'],-,[],반여동야구아카데미,무료,"{'id': '+sVaWOwmzlUc/t1+tzME6Q==', 'pan': '-170.80', 'tilt': '-30.00', 'lng': '129.1216736', 'lat': '35.2075005', 'fov': '124'}","{'id': 'd506ur3giDyI0k/dWh1u4A==', 'pan': '100.06', 'tilt': '5.56', 'lng': '129.1211916', 'lat': '35.2055497', 'fov': '80'}",https://ldb-phinf.pstatic.net/20191024_43/15718879981535WBUf_JPEG/LX3hDcyIvxITYahYBL7uikSX.jpeg.jpg,0507-1485-7860,129.1213426,35.2054775,-,[],[],[]
13528955,야구,부산광역시 해운대구 재송동 1209 센텀 IS타워 410호,['매일 00:00~24:00'],http://www.ikj.co.kr/,[],한아트레이딩,무료,"{'id': 'O+mAKq9xPZmf3fXCD78n4g==', 'pan': '-157.41', 'tilt': '-30.00', 'lng': '129.1259918', 'lat': '35.1784935', 'fov': '124'}","{'id': 'odayRE1GUZZix5LsvwrSeA==', 'pan': '141.13', 'tilt': '10.00', 'lng': '129.1250238', 'lat': '35.1767789', 'fov': '120'}",https://ldb-phinf.pstatic.net/20180322_84/15216819065963q8pw_JPEG/kzelfU2e9Wk9Iypo8xcqJ_xN.jpg,-,129.1251897,35.1765736,-,[],[],[]
13494716,야구,부산광역시 해운대구 우동 1514 센텀리더스마크 2층 222호,['매일 00:00~24:00'],http://www.wawagolf.co.kr/,[],와와골프,무료,"{'id': 'HsL+IVkQNqxmwzMD5Dka0g==', 'pan': '-17.19', 'tilt': '-30.00', 'lng': '129.1328430', 'lat': '35.1644440', 'fov': '124'}","{'id': 'hW1t8yEjkyZpKFD9bzvyCA==', 'pan': '60.59', 'tilt': '10.00', 'lng': '129.1320120', 'lat': '35.1657686', 'fov': '120'}",https://ldb-phinf.pstatic.net/20150901_9/14410461205368piBn_JPEG/SUBMIT_1291949280783_13494716.jpg,-,129.1323708,35.1659711,-,[],[],[]
1088538876,야구,부산광역시 해운대구 재송동 1208-2,['평일 09:00~18:00'],http://www.bnkmedia1.modoo.at,[],광고는 BNK미디어,무료,"{'id': 'XmYEc7qyGEhuENSpww8T3Q==', 'pan': '-179.74', 'tilt': '-30.00', 'lng': '129.1245270', 'lat': '35.1786118', 'fov': '124'}","{'id': 'KHMjBZ70RTaGTxX466IxJw==', 'pan': '-117.84', 'tilt': '10.00', 'lng': '129.1252133', 'lat': '35.1755354', 'fov': '120'}",https://ldb-phinf.pstatic.net/20180620_221/15294599890749h8CX_JPEG/mfx4KTuJUhQZzMiORaXtRFXI.jpg,0507-1308-6517,129.1245061,35.1751629,-,[],[],[]
1257629281,야구,부산광역시 해운대구 우동 1482,['평일 09:00~18:00'],http://spo.gg,[],핏데이터,무료,"{'id': 'qD3azFjPIg0f8R3rgTixSw==', 'pan': '2.56', 'tilt': '-30.00', 'lng': '129.1304932', 'lat': '35.1711121', 'fov': '124'}","{'id': 'jqEEeKCAIA3oUKCRLb3l5w==', 'pan': '-116.18', 'tilt': '10.00', 'lng': '129.1309752', 'lat': '35.1730814', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200826_159/15984261802465KT6r_PNG/HYEHtWxZuRs89U4zD9J3fmMi.png,0507-1487-6702,129.1305725,35.1728839,-,[],[],[]
1213513206,풋살,부산광역시 북구 금곡동 1874-3 5층,['매일 00:00~24:00'],https://www.instagram.com/hmfutsalpark.official,[],HM풋살파크 부산북구점,무료,"{'id': 'YuONHOulGvyKlYVrUxc4gA==', 'pan': '-102.38', 'tilt': '-30.00', 'lng': '129.0122070', 'lat': '35.2502403', 'fov': '124'}","{'id': 'hJcCNEyhN/PqbIzW5/eBqw==', 'pan': '-165.85', 'tilt': '10.00', 'lng': '129.0113230', 'lat': '35.2504380', 'fov': '120'}",https://ldb-phinf.pstatic.net/20220124_160/1643018926455s9tG4_JPEG/HM%BA%CE%BB%EA%BA%CF%B1%B8%C1%A1_%B4%EB%C7%A5%BB%E7%C1%F8.jpg,0507-1350-0973,129.0112180,35.2500241,-,[],[],[]
1547844557,풋살,부산광역시 북구 만덕동 774-7,['매일 08:00~22:00'],https://fcwhitetiger.modoo.at/,[],백호축구클럽&amp;풋살파크 만덕점,무료,"{'id': 'T7klpF6R+fDyK90KXjQIgw==', 'pan': '42.21', 'tilt': '-30.00', 'lng': '129.0244446', 'lat': '35.2102776', 'fov': '124'}","{'id': '7BpRxdRNY7SIZJA0rVl9ZQ==', 'pan': '-179.53', 'tilt': '10.00', 'lng': '129.0250276', 'lat': '35.2111844', 'fov': '120'}",https://ldb-phinf.pstatic.net/20201216_260/1608126299866xqhpY_JPEG/NyNNXEqV9JcfxSM2B1vWpW3D.jpg,0507-1306-9439,129.0250250,35.2109179,-,[],[],[]
21510216,풋살,부산광역시 북구 화명동 1718-29,['매일 00:00~24:00'],-,[],화명생태공원풋살장,무료,"{'id': 'dnph7P0A3S1/ZTFrSV2uXw==', 'pan': '-76.84', 'tilt': '-30.00', 'lng': '129.0077667', 'lat': '35.2258110', 'fov': '124'}","{'id': 'niNk5gaMJvwkNPK/1EC5JQ==', 'pan': '-86.05', 'tilt': '10.00', 'lng': '129.0042700', 'lat': '35.2267555', 'fov': '120'}",-,-,129.0035138,35.2268083,-,[],[],[]
1380738936,풋살,부산광역시 북구 화명동,['매일 00:00~24:00'],-,[],장미원풋살장,무료,"{'id': 'e5W3yXnJVQKDK7PWlH0ZKQ==', 'pan': '20.77', 'tilt': '-30.00', 'lng': '129.0090637', 'lat': '35.2304039', 'fov': '124'}","{'id': '9In6Q9E+iKKqjtX5Bzz4VQ==', 'pan': '-88.30', 'tilt': '10.00', 'lng': '129.0105925', 'lat': '35.2333288', 'fov': '120'}",-,-,129.0101772,35.2333414,-,[],[],[]
207142748,풋살,부산광역시 북구 화명동,['매일 00:00~24:00'],-,[],화명생태공원풋살장주차장입구,무료,"{'id': 'dnph7P0A3S1/ZTFrSV2uXw==', 'pan': '-73.67', 'tilt': '-30.00', 'lng': '129.0077667', 'lat': '35.2258110', 'fov': '124'}","{'id': 'iXFa9/RnwZDXEIGNVofhfA==', 'pan': '-105.72', 'tilt': '10.00', 'lng': '129.0050476', 'lat': '35.2266296', 'fov': '120'}",-,-,129.0050123,35.2266196,-,[],[],[]
35296502,풋살,부산광역시 북구 화명동 2271-6,"['평일 12:00~24:00', '주말 09:00~22:00']",https://busanjuniorfc.modoo.at/,[],부산주니어풋볼클럽,무료,"{'id': 'e5W3yXnJVQKDK7PWlH0ZKQ==', 'pan': '17.17', 'tilt': '-30.00', 'lng': '129.0090637', 'lat': '35.2304039', 'fov': '124'}","{'id': '0scGOjz2pSzh7N5/Re0+og==', 'pan': '-83.38', 'tilt': '10.00', 'lng': '129.0108855', 'lat': '35.2353359', 'fov': '120'}",https://ldb-phinf.pstatic.net/20190515_97/1557894853905yFqrE_JPEG/WrANUpwzYIsH_mBzf4J8tWbl.jpg,-,129.0105970,35.2353696,-,[],[],[]
16899181,테니스,부산광역시 중구 동광동3가 43-1,['매일 00:00~24:00'],-,[],용두산공원테니스장,무료,"{'id': 'eVZChlpCM7KSoIA78lWN2g==', 'pan': '89.13', 'tilt': '-30.00', 'lng': '129.0296021', 'lat': '35.1020851', 'fov': '124'}","{'id': 'mI4m0tUe3UKl7U3zKQTooQ==', 'pan': '-91.30', 'tilt': '10.00', 'lng': '129.0338036', 'lat': '35.1021540', 'fov': '120'}",-,-,129.0334984,35.1021473,-,[],[],[]
36629014,격투기,부산광역시 남구 대연동 56-4,"['평일 11:00~23:30', '토요일 휴무']",http://teammaduniv.com/,[],팀매드 경성대,무료,"{'id': 'UglWkJLyQK4Oy/V5mMP1pQ==', 'pan': '-77.67', 'tilt': '-30.00', 'lng': '129.1027832', 'lat': '35.1363258', 'fov': '124'}","{'id': '2YzHuqE7HDDKurO6M+rV0g==', 'pan': '-18.03', 'tilt': '10.00', 'lng': '129.1013656', 'lat': '35.1364944', 'fov': '120'}",https://ldb-phinf.pstatic.net/20191229_163/1577556724489sO7CY_JPEG/r1V2bjEpFJn9mPZ_5Ns9Wn0P.JPG.jpg,0507-1442-2034,129.1013158,35.1366474,"2, 경성대.부경대역 1번 출구에서 203m",경성대 지하철역 3번출구 하차후 도보로 3분입니다. 경성대 설빙 빌딩의 8층 전층입니다,"['경성대주짓수', '경성대킥복싱', '부산주짓수', '부산킥복싱', '경성대헬스']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1442-2034</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1565243742,격투기,부산광역시 남구 대연동 73-31 유진빌딩 3층,['평일 10:00~23:00 주말반 개설예정(문의바랍니다)'],https://m.cafe.naver.com/ca-fe/kyanboxing,[],카이안복싱PT 경성대GYM,무료,"{'id': 'KQ8o/D4BRGY17bOcItTJbQ==', 'pan': '-85.08', 'tilt': '-30.00', 'lng': '129.1027832', 'lat': '35.1375122', 'fov': '124'}","{'id': 'O2hgHeUKW0vLke1KR8/Fug==', 'pan': '-55.37', 'tilt': '37.56', 'lng': '129.1004130', 'lat': '35.1376070', 'fov': '63'}",https://ldb-phinf.pstatic.net/20211119_252/1637294121755GBJMi_JPEG/20211109_140511_resized.jpg,-,129.1003757,35.1377214,-,[],[],[]
1418858263,격투기,부산광역시 남구 대연동 325-11 3층(),['매일 00:00~24:00'],https://www.instagram.com/hwansaeng_gym,[],환생짐 다이어트 킥복싱 헬스PT,무료,"{'id': '9EOfRtjQpz6sow8YVj0yXA==', 'pan': '97.24', 'tilt': '-30.00', 'lng': '129.0936127', 'lat': '35.1354980', 'fov': '124'}","{'id': 'NWPXA8e5inrX0Tln0IzXWw==', 'pan': '-135.40', 'tilt': '10.00', 'lng': '129.0957880', 'lat': '35.1353620', 'fov': '120'}",https://ldb-phinf.pstatic.net/20220226_127/1645886566547EhL7M_JPEG/933F4E75-2931-41CA-9246-D0A8C1F7BF19.jpeg,0507-1320-9399,129.0956662,35.1352388,-,[],[],[]
37542159,격투기,부산광역시 남구 대연동 986-4 지하 1층,"['목요일 11:00~23:00', '수요일 11:00~23:00', '화요일 11:00~23:00', '월요일 11:00~23:00', '평일 11:00~23:00', '금요일 11:00~21:00 금요일은 오후 9시까지 운영합니다']",http://m.facebook.com/https://www.facebook.com/kyokushinnamgu/,[],극진가라데,무료,"{'id': 'CrFFvCK/nfJdz1SGj581JA==', 'pan': '-80.83', 'tilt': '-30.00', 'lng': '129.0936127', 'lat': '35.1333427', 'fov': '124'}","{'id': 'vFBvCUxeVuBecfuvM/P++Q==', 'pan': '148.91', 'tilt': '10.00', 'lng': '129.0916770', 'lat': '35.1337450', 'fov': '120'}",https://ldb-phinf.pstatic.net/20191224_95/1577162948908IUAPa_JPEG/1a7HKMqShQigXiz_CrPyU5xG.jpg,-,129.0917364,35.1336467,-,[],[],[]
31510491,격투기,부산광역시 남구 용호동 123-1 성황리마트 지하 1층,"['평일 10:00~23:00 일요일,공휴일은 휴관']",http://cafe.naver.com/kyanboxing,[],카이안복싱 이기대GYM,무료,"{'id': 'lm1S8DP6Q/T04YdPouVeOw==', 'pan': '-75.10', 'tilt': '-30.00', 'lng': '129.1111145', 'lat': '35.1232529', 'fov': '124'}",-,https://ldb-phinf.pstatic.net/20211206_193/1638766630603b3zYU_JPEG/IMG_1200.JPG,-,129.1106214,35.1233845,-,[],[],[]
